user_id,session_id,device_type,click_events,scroll_events,touch_events,keyboard_events,device_motion,time_on_page,screen_size,browser_info,language,timezone_offset,device_orientation,geolocation_city,transaction_amount,transaction_date,mouse_movement,label
user_210,session_3780,Mobile,5,6,8,3,1.84,17,1920x1080,Safari,hindi,-330,landscape,Delhi,280.42,2024-09-14 17:00:00,0,0
user_405,session_3781,Mobile,4,7,10,5,0.2,178,1440x900,Firefox,english,330,landscape,Unknown,264.12,2025-01-25 14:00:00,0,0
user_151,session_3782,PC,9,13,0,14,0.0,44,414x896,Chrome,hindi,60,none,Unknown,290.89,2025-01-21 14:00:00,125,0
user_108,session_3783,Mobile,6,8,10,3,1.39,10,360x640,Edge,english,480,landscape,Bangalore,255.2,2024-04-06 03:00:00,0,0
user_75,session_3784,PC,8,13,0,10,0.0,28,1366x768,Chrome,foreign,60,portrait,Indore,3153.68,2024-12-07 02:00:00,76,0
user_29,session_3785,Mobile,5,7,5,9,1.37,81,1920x1080,Safari,english,-330,none,Delhi,1857.88,2024-11-25 05:00:00,0,0
user_313,session_3786,Mobile,4,5,11,3,0.91,144,1920x1080,Edge,hindi,0,portrait,Unknown,563.08,2024-09-12 02:00:00,0,1
user_485,session_3787,Mobile,5,6,8,1,2.87,12,1366x768,Edge,english,60,landscape,Delhi,112.56,2024-11-20 04:00:00,0,0
user_116,session_3788,Mobile,6,7,2,6,1.29,10,1366x768,Edge,foreign,0,landscape,Mumbai,2659.59,2024-12-24 19:00:00,0,0
user_414,session_3789,PC,12,13,0,12,0.0,229,1440x900,Firefox,foreign,0,none,Unknown,724.84,2024-06-07 08:00:00,570,0
user_355,session_3790,Mobile,7,2,5,5,1.39,125,1920x1080,Safari,foreign,60,landscape,Bangalore,3077.68,2025-06-15 17:00:00,0,0
user_191,session_3791,Mobile,5,8,7,5,0.51,80,360x640,Safari,foreign,-330,landscape,Indore,565.21,2024-03-16 04:00:00,0,0
user_18,session_3792,PC,6,13,0,9,0.0,131,1920x1080,Firefox,hindi,0,none,Delhi,986.9,2024-07-10 03:00:00,301,0
user_431,session_3793,PC,8,9,0,12,0.0,50,1440x900,Firefox,foreign,0,none,Bangalore,307.03,2024-01-10 19:00:00,117,0
user_172,session_3794,PC,8,8,0,7,0.0,127,360x640,Chrome,hindi,60,portrait,Kolkata,596.2,2024-02-20 07:00:00,322,0
user_227,session_3795,PC,6,14,0,12,0.0,41,360x640,Chrome,english,-330,landscape,Kolkata,1775.93,2025-01-12 17:00:00,95,0
user_349,session_3796,PC,5,8,0,15,0.0,25,360x640,Edge,hindi,330,none,Unknown,1315.81,2024-03-26 00:00:00,55,0
user_182,session_3797,Mobile,3,10,5,7,1.48,117,1440x900,Edge,foreign,330,landscape,Unknown,2358.57,2025-05-21 20:00:00,0,0
user_112,session_3798,PC,8,11,0,15,0.0,48,1920x1080,Safari,hindi,480,portrait,Indore,147.1,2024-12-01 16:00:00,129,0
user_182,session_3799,PC,8,16,0,17,0.0,358,414x896,Edge,foreign,60,none,Indore,6893.72,2024-02-02 14:00:00,920,0
user_480,session_3800,Mobile,5,9,11,4,1.74,38,360x640,Edge,hindi,0,none,Unknown,1920.51,2025-04-22 05:00:00,0,0
user_145,session_3801,Mobile,5,7,7,2,0.02,229,1366x768,Firefox,foreign,-330,landscape,Bangalore,48.86,2024-10-26 15:00:00,0,0
user_318,session_3802,Mobile,4,7,4,6,1.03,243,1440x900,Edge,foreign,0,landscape,Mumbai,535.34,2024-08-27 06:00:00,0,0
user_115,session_3803,PC,7,12,0,13,0.0,10,360x640,Chrome,hindi,330,none,Indore,14254.956761599275,2024-01-17 19:00:00,58,1
user_112,session_3804,Mobile,4,9,12,2,1.02,144,1440x900,Edge,hindi,-330,none,Mumbai,698.25,2024-05-07 07:00:00,0,0
user_250,session_3805,Mobile,5,9,11,8,1.71,51,1366x768,Edge,hindi,-330,portrait,Kolkata,6726.88,2024-07-31 19:00:00,0,0
user_475,session_3806,PC,4,17,0,12,0.0,224,360x640,Safari,hindi,60,none,Mumbai,222.64,2024-05-29 17:00:00,525,0
user_250,session_3807,PC,1,11,0,20,0.0,53,1920x1080,Safari,hindi,60,none,Indore,2865.12,2024-01-24 23:00:00,136,0
user_302,session_3808,Mobile,5,4,9,5,0.73,122,1440x900,Safari,hindi,480,landscape,Delhi,3858.56,2024-12-01 18:00:00,0,0
user_458,session_3809,Mobile,2,1,9,3,1.16,56,360x640,Firefox,hindi,60,none,Delhi,881.28,2024-07-22 18:00:00,0,0
user_312,session_3810,Mobile,1,4,7,5,0.14,23,360x640,Chrome,foreign,0,landscape,Kolkata,1075.91,2024-09-09 16:00:00,0,0
user_117,session_3811,Mobile,8,3,8,4,2.24,20,1440x900,Chrome,english,-330,none,Mumbai,842.38,2025-03-26 03:00:00,0,0
user_300,session_3812,Mobile,2,7,9,4,1.17,49,1366x768,Firefox,english,0,none,Mumbai,836.12,2025-06-02 04:00:00,0,1
user_160,session_3813,Mobile,7,4,7,8,1.02,126,1440x900,Chrome,foreign,480,none,Unknown,4919.2,2025-06-30 00:00:00,0,0
user_400,session_3814,PC,6,10,0,18,0.0,83,414x896,Chrome,hindi,-330,portrait,Unknown,337.11,2024-05-15 19:00:00,181,0
user_197,session_3815,PC,10,12,0,18,0.0,105,1920x1080,Chrome,hindi,480,portrait,Kolkata,5644.12,2024-10-01 05:00:00,257,0
user_259,session_3816,PC,7,12,0,8,0.0,29,1366x768,Firefox,hindi,-330,portrait,Mumbai,2763.72,2024-11-07 18:00:00,84,0
user_147,session_3817,Mobile,3,10,7,7,1.29,59,1920x1080,Chrome,foreign,60,portrait,Unknown,1798.88,2025-03-21 13:00:00,0,0
user_239,session_3818,Mobile,3,7,11,5,1.66,10,1920x1080,Edge,foreign,60,none,Indore,17.93,2024-06-28 11:00:00,0,0
user_46,session_3819,Mobile,5,2,4,7,0.42,153,1440x900,Firefox,hindi,330,portrait,Bangalore,1748.62,2024-01-10 11:00:00,0,0
user_474,session_3820,PC,8,14,0,18,0.0,413,414x896,Firefox,english,330,landscape,Mumbai,328.67,2024-07-29 21:00:00,1004,0
user_398,session_3821,Mobile,4,6,11,5,1.41,47,360x640,Edge,english,330,portrait,Delhi,23.92,2024-12-02 02:00:00,0,0
user_197,session_3822,PC,10,13,0,16,0.0,10,414x896,Edge,english,330,none,Indore,6421.67,2024-09-13 15:00:00,19,0
user_46,session_3823,PC,5,8,0,10,0.0,16,1366x768,Edge,english,60,landscape,Indore,3683.35,2024-06-03 00:00:00,44,0
user_77,session_3824,Mobile,4,5,7,5,1.89,95,414x896,Safari,english,480,none,Bangalore,843.76,2025-02-11 20:00:00,0,0
user_123,session_3825,Mobile,8,7,6,8,1.0,85,1920x1080,Chrome,english,0,none,Delhi,1946.19,2024-06-07 02:00:00,0,0
user_74,session_3826,Mobile,3,2,3,3,1.3,139,360x640,Firefox,foreign,330,none,Kolkata,3765.58,2024-08-18 00:00:00,0,0
user_358,session_3827,PC,8,14,0,15,0.0,26,414x896,Firefox,hindi,480,none,Kolkata,409.16,2025-06-15 09:00:00,67,0
user_136,session_3828,PC,10,12,0,20,0.0,129,360x640,Safari,hindi,330,none,Unknown,3995.68,2024-12-28 10:00:00,301,0
user_89,session_3829,PC,9,11,0,11,0.0,104,414x896,Chrome,hindi,330,none,Delhi,654.24,2025-02-10 19:00:00,263,0
user_399,session_3830,PC,7,7,0,14,0.0,35,360x640,Chrome,english,60,landscape,Bangalore,1981.57,2025-04-01 23:00:00,86,0
user_324,session_3831,Mobile,4,5,9,5,1.69,70,414x896,Firefox,english,480,landscape,Bangalore,89.6,2025-06-24 15:00:00,0,0
user_499,session_3832,Mobile,3,8,6,1,0.8,14,1366x768,Chrome,foreign,330,landscape,Mumbai,739.85,2025-05-29 00:00:00,0,0
user_60,session_3833,Mobile,34,3,7,0,3.41,54,360x640,Edge,english,60,none,Delhi,16455.776743177426,2025-06-06 01:00:00,1529,1
user_137,session_3834,PC,21,12,0,15,0.0,191,1440x900,Chrome,foreign,-330,portrait,Kolkata,15282.324034064044,2024-11-30 01:00:00,1114,1
user_49,session_3835,Mobile,4,6,8,3,1.51,49,1920x1080,Chrome,english,330,landscape,Mumbai,2516.36,2025-01-06 01:00:00,0,0
user_258,session_3836,PC,7,12,0,14,0.0,164,360x640,Firefox,english,-330,portrait,Indore,365.47,2024-08-26 14:00:00,407,0
user_460,session_3837,Mobile,6,5,3,3,1.21,80,1920x1080,Firefox,english,0,portrait,Bangalore,3319.47,2024-01-21 00:00:00,0,0
user_106,session_3838,PC,4,12,0,10,0.0,19,414x896,Edge,foreign,60,none,Delhi,2501.06,2024-01-19 08:00:00,57,0
user_112,session_3839,PC,5,15,0,11,0.0,78,414x896,Chrome,foreign,-330,none,Kolkata,2188.96,2024-04-16 02:00:00,209,0
user_349,session_3840,Mobile,4,3,8,5,0.77,63,414x896,Edge,english,480,landscape,Kolkata,1749.61,2025-03-07 01:00:00,0,0
user_253,session_3841,Mobile,3,4,14,8,1.87,45,414x896,Chrome,foreign,480,landscape,Unknown,844.83,2024-10-05 09:00:00,0,0
user_117,session_3842,PC,7,20,0,9,0.0,11,414x896,Chrome,foreign,60,landscape,Unknown,78.77,2024-05-22 11:00:00,28,0
user_492,session_3843,PC,12,13,0,8,0.0,48,1366x768,Edge,foreign,0,landscape,Unknown,4418.56,2024-06-18 08:00:00,106,0
user_197,session_3844,Mobile,7,6,6,3,1.78,10,1920x1080,Firefox,hindi,330,none,Delhi,1143.64,2024-03-18 23:00:00,0,0
user_336,session_3845,PC,6,21,0,16,0.0,10,360x640,Safari,english,-330,none,Kolkata,2186.93,2025-04-07 16:00:00,16,0
user_364,session_3846,PC,10,9,0,11,0.0,48,1366x768,Chrome,foreign,480,portrait,Kolkata,1523.95,2024-11-08 15:00:00,127,0
user_50,session_3847,PC,7,17,0,23,0.0,32,1366x768,Edge,foreign,-330,portrait,Unknown,2815.45,2024-11-16 05:00:00,79,0
user_244,session_3848,PC,10,8,0,20,0.0,233,1366x768,Safari,foreign,480,none,Unknown,1930.84,2024-05-26 02:00:00,551,0
user_402,session_3849,Mobile,3,4,7,3,1.49,42,1366x768,Chrome,english,480,landscape,Indore,677.65,2024-02-20 16:00:00,0,0
user_425,session_3850,Mobile,5,7,10,5,1.66,127,1366x768,Chrome,english,-330,none,Unknown,3161.92,2024-08-08 04:00:00,0,0
user_34,session_3851,Mobile,7,4,7,6,0.72,67,1920x1080,Chrome,foreign,60,none,Delhi,336.63,2024-12-21 23:00:00,0,0
user_301,session_3852,Mobile,6,7,6,5,1.07,109,360x640,Safari,english,60,landscape,Unknown,759.07,2024-05-15 01:00:00,0,0
user_409,session_3853,PC,4,15,0,20,0.0,27,1920x1080,Edge,foreign,-330,none,Indore,963.59,2025-06-08 02:00:00,68,0
user_498,session_3854,PC,5,14,0,18,0.0,256,360x640,Firefox,hindi,330,none,Unknown,4708.94,2025-02-08 00:00:00,659,0
user_68,session_3855,PC,6,15,0,13,0.0,67,1366x768,Firefox,english,0,portrait,Bangalore,661.69,2024-02-19 06:00:00,156,0
user_348,session_3856,PC,12,7,0,13,0.0,160,1366x768,Firefox,english,60,portrait,Delhi,1047.41,2024-09-24 23:00:00,400,0
user_319,session_3857,PC,7,16,0,17,0.0,40,414x896,Safari,hindi,480,portrait,Kolkata,825.92,2024-12-28 08:00:00,112,0
user_420,session_3858,Mobile,6,7,10,7,1.37,10,1440x900,Firefox,foreign,480,portrait,Mumbai,2360.18,2024-07-01 21:00:00,0,0
user_467,session_3859,Mobile,8,5,9,3,1.26,100,1440x900,Chrome,foreign,330,landscape,Kolkata,69.78,2024-04-09 10:00:00,0,0
user_48,session_3860,PC,8,12,0,18,0.0,10,1920x1080,Edge,english,-330,none,Kolkata,1165.27,2024-10-25 13:00:00,16,0
user_404,session_3861,Mobile,9,6,6,5,1.05,58,1920x1080,Chrome,hindi,330,none,Delhi,963.22,2024-08-25 07:00:00,0,0
user_73,session_3862,Mobile,4,5,8,2,0.98,19,360x640,Safari,english,-330,portrait,Kolkata,906.47,2024-06-12 04:00:00,0,0
user_191,session_3863,Mobile,3,4,8,3,1.33,88,414x896,Firefox,english,480,none,Mumbai,1151.9,2024-12-20 01:00:00,0,0
user_260,session_3864,Mobile,4,4,6,3,1.41,349,360x640,Firefox,foreign,330,none,Delhi,2657.27,2025-06-07 12:00:00,0,0
user_355,session_3865,Mobile,7,5,9,2,1.49,56,414x896,Safari,foreign,60,portrait,Mumbai,628.12,2024-09-19 19:00:00,0,0
user_69,session_3866,Mobile,6,8,10,3,1.74,153,1440x900,Edge,foreign,-330,landscape,Kolkata,960.54,2025-03-29 08:00:00,0,0
user_89,session_3867,Mobile,3,5,4,6,2.14,63,1440x900,Chrome,hindi,-330,none,Bangalore,3298.33,2025-04-15 03:00:00,0,0
user_259,session_3868,Mobile,2,6,10,4,1.09,61,414x896,Safari,english,60,landscape,Delhi,3704.15,2025-04-16 02:00:00,0,0
user_125,session_3869,PC,10,10,0,16,0.0,239,360x640,Chrome,english,480,none,Bangalore,2756.4,2024-05-08 21:00:00,603,0
user_230,session_3870,PC,5,7,0,15,0.0,198,1920x1080,Chrome,foreign,0,none,Mumbai,1869.81,2025-02-25 08:00:00,526,0
user_294,session_3871,Mobile,6,8,11,1,1.46,138,414x896,Chrome,hindi,480,portrait,Bangalore,5012.5,2025-01-25 08:00:00,0,0
user_497,session_3872,PC,8,12,0,15,0.0,31,414x896,Chrome,foreign,60,none,Bangalore,2864.33,2024-11-06 02:00:00,97,0
user_418,session_3873,PC,10,7,0,9,0.0,70,414x896,Firefox,english,60,portrait,Indore,3235.17,2024-12-17 19:00:00,160,0
user_128,session_3874,Mobile,5,10,7,5,1.26,22,360x640,Edge,hindi,-330,portrait,Indore,139.97,2025-05-05 04:00:00,0,0
user_279,session_3875,PC,11,10,0,18,0.0,52,1920x1080,Firefox,hindi,330,landscape,Unknown,136.73,2024-11-16 09:00:00,137,0
user_312,session_3876,Mobile,7,3,7,5,0.68,59,360x640,Safari,foreign,480,landscape,Bangalore,1543.19,2024-01-22 03:00:00,0,0
user_99,session_3877,Mobile,9,8,7,8,1.17,160,1366x768,Safari,foreign,-330,portrait,Bangalore,3167.08,2024-10-11 15:00:00,0,0
user_325,session_3878,Mobile,6,5,8,5,1.65,203,1366x768,Firefox,foreign,0,none,Indore,265.7,2024-08-11 13:00:00,0,0
user_296,session_3879,PC,6,8,0,21,0.0,48,414x896,Chrome,foreign,60,none,Delhi,624.37,2025-02-04 17:00:00,122,0
user_181,session_3880,PC,13,15,0,6,0.0,10,414x896,Firefox,hindi,-330,none,Unknown,4992.33,2025-06-27 07:00:00,17,0
user_173,session_3881,Mobile,6,7,9,4,1.46,178,414x896,Edge,foreign,480,portrait,Kolkata,1586.27,2025-06-25 02:00:00,0,0
user_315,session_3882,Mobile,32,11,10,6,3.08,17,1920x1080,Safari,foreign,330,none,Bangalore,8093.915781849922,2024-06-08 01:00:00,1077,1
user_363,session_3883,Mobile,8,5,5,6,0.59,87,1920x1080,Chrome,foreign,60,none,Delhi,1425.33,2024-04-19 21:00:00,0,0
user_187,session_3884,PC,7,8,0,12,0.0,10,414x896,Firefox,english,330,none,Kolkata,1704.49,2024-06-12 01:00:00,24,0
user_56,session_3885,PC,7,9,0,17,0.0,45,1920x1080,Firefox,hindi,480,landscape,Bangalore,246.96,2024-06-11 01:00:00,109,0
user_30,session_3886,Mobile,7,2,12,6,1.26,383,1440x900,Chrome,english,60,none,Bangalore,1887.48,2025-04-09 17:00:00,0,0
user_83,session_3887,PC,8,12,0,13,0.0,10,414x896,Chrome,foreign,330,landscape,Mumbai,113.66,2024-08-21 05:00:00,21,0
user_151,session_3888,Mobile,9,5,8,3,1.19,49,1440x900,Safari,hindi,60,landscape,Kolkata,414.96,2024-03-15 23:00:00,0,0
user_472,session_3889,PC,12,14,0,17,0.0,33,360x640,Safari,foreign,0,portrait,Indore,2135.14,2024-04-10 16:00:00,90,0
user_35,session_3890,PC,7,11,0,17,0.0,211,1440x900,Safari,english,60,none,Delhi,1117.76,2024-11-15 15:00:00,511,0
user_212,session_3891,PC,13,18,0,13,0.0,183,360x640,Chrome,foreign,60,none,Kolkata,742.72,2025-04-26 12:00:00,423,0
user_413,session_3892,PC,11,20,0,9,0.0,24,360x640,Safari,english,60,none,Delhi,1598.64,2024-12-01 17:00:00,70,0
user_407,session_3893,Mobile,3,6,13,7,1.29,10,414x896,Firefox,hindi,60,none,Indore,5433.69,2024-09-23 10:00:00,0,0
user_363,session_3894,Mobile,3,6,3,3,0.74,88,414x896,Edge,hindi,0,none,Mumbai,189.29,2024-05-26 04:00:00,0,0
user_105,session_3895,PC,7,13,0,14,0.0,36,360x640,Safari,foreign,0,none,Mumbai,206.13,2024-06-21 02:00:00,86,0
user_413,session_3896,Mobile,7,6,10,1,1.0,100,1920x1080,Firefox,english,60,none,Kolkata,612.64,2025-03-19 07:00:00,0,0
user_341,session_3897,PC,10,11,0,11,0.0,10,1366x768,Edge,english,60,none,Mumbai,2819.36,2025-01-26 08:00:00,23,0
user_219,session_3898,Mobile,3,6,9,11,1.46,12,1440x900,Firefox,hindi,480,none,Mumbai,1609.6,2024-08-09 05:00:00,0,0
user_390,session_3899,PC,13,14,0,12,0.0,104,360x640,Edge,foreign,480,none,Delhi,1959.28,2025-02-04 02:00:00,234,0
user_162,session_3900,Mobile,6,4,8,7,1.41,21,1366x768,Chrome,foreign,480,landscape,Bangalore,2213.85,2024-02-08 06:00:00,0,0
user_438,session_3901,Mobile,6,10,14,4,1.18,175,414x896,Firefox,english,60,landscape,Delhi,857.43,2024-05-18 03:00:00,0,0
user_219,session_3902,Mobile,8,3,7,8,1.93,10,414x896,Chrome,hindi,480,landscape,Indore,529.83,2024-10-27 15:00:00,0,0
user_269,session_3903,Mobile,1,2,7,3,0.54,21,360x640,Chrome,foreign,-330,landscape,Kolkata,1818.12,2025-01-25 05:00:00,0,0
user_119,session_3904,Mobile,4,5,13,7,2.2,588,1920x1080,Firefox,english,0,portrait,Kolkata,956.72,2025-04-29 13:00:00,0,0
user_393,session_3905,Mobile,4,9,14,8,1.47,51,360x640,Chrome,hindi,330,portrait,Mumbai,5969.13,2025-04-02 08:00:00,0,0
user_335,session_3906,Mobile,7,6,10,8,1.19,109,1440x900,Firefox,hindi,60,none,Bangalore,500.6,2024-03-11 21:00:00,0,0
user_399,session_3907,Mobile,6,5,7,5,0.78,18,1366x768,Firefox,hindi,0,none,Bangalore,906.42,2025-01-13 14:00:00,0,0
user_181,session_3908,Mobile,3,8,10,1,1.29,84,1920x1080,Safari,english,0,none,Mumbai,185.94,2024-12-05 00:00:00,0,0
user_478,session_3909,PC,11,6,0,19,0.0,116,360x640,Edge,foreign,330,none,Delhi,494.68,2024-06-01 04:00:00,297,0
user_105,session_3910,Mobile,3,4,7,2,0.73,33,1440x900,Firefox,hindi,330,portrait,Indore,837.81,2024-04-13 19:00:00,0,0
user_216,session_3911,PC,7,9,0,11,0.0,158,1440x900,Firefox,hindi,-330,portrait,Mumbai,590.4,2024-03-04 03:00:00,403,0
user_204,session_3912,Mobile,5,7,5,5,1.38,83,1920x1080,Edge,english,-330,none,Bangalore,585.16,2024-05-28 14:00:00,0,0
user_69,session_3913,PC,5,8,0,16,0.0,44,1440x900,Chrome,english,-330,portrait,Bangalore,5508.38,2024-12-27 03:00:00,126,0
user_43,session_3914,Mobile,2,6,7,6,1.55,73,1440x900,Chrome,english,330,none,Mumbai,1399.53,2025-05-19 07:00:00,0,0
user_328,session_3915,PC,10,13,0,16,0.0,77,1440x900,Chrome,english,480,landscape,Indore,399.27,2024-03-04 18:00:00,189,0
user_300,session_3916,PC,7,14,0,13,0.0,16,1440x900,Chrome,english,60,portrait,Unknown,7.29,2024-02-03 08:00:00,46,0
user_227,session_3917,PC,4,9,0,17,0.0,46,360x640,Chrome,english,0,landscape,Bangalore,3351.73,2025-05-01 05:00:00,98,0
user_183,session_3918,Mobile,2,2,9,7,0.48,37,1920x1080,Firefox,english,-330,none,Bangalore,1404.28,2024-08-12 19:00:00,0,0
user_106,session_3919,PC,7,14,0,16,0.0,46,1366x768,Safari,english,480,portrait,Mumbai,491.63,2024-07-21 05:00:00,126,0
user_83,session_3920,PC,7,6,0,19,0.0,128,1366x768,Safari,hindi,480,landscape,Delhi,516.17,2025-05-25 16:00:00,353,0
user_337,session_3921,Mobile,4,2,10,7,1.8,59,1440x900,Safari,hindi,330,landscape,Mumbai,487.4,2025-06-19 17:00:00,0,0
user_249,session_3922,Mobile,7,3,10,6,1.06,253,360x640,Chrome,foreign,0,portrait,Mumbai,405.18,2024-08-08 03:00:00,0,0
user_362,session_3923,PC,6,11,0,11,0.0,31,1440x900,Edge,english,480,none,Delhi,255.12,2024-10-10 12:00:00,88,0
user_440,session_3924,PC,12,13,0,14,0.0,48,1440x900,Edge,hindi,60,portrait,Kolkata,148.13,2024-06-23 15:00:00,121,0
user_20,session_3925,PC,6,13,0,14,0.0,139,360x640,Safari,english,-330,portrait,Delhi,516.35,2024-12-23 22:00:00,337,0
user_195,session_3926,Mobile,49,11,21,13,3.97,71,414x896,Firefox,hindi,-330,portrait,Unknown,3068.01,2025-06-10 10:00:00,1632,1
user_177,session_3927,PC,9,11,0,15,0.0,71,1920x1080,Chrome,hindi,330,portrait,Delhi,179.86,2024-03-22 19:00:00,163,0
user_416,session_3928,PC,6,10,0,11,0.0,10,1366x768,Firefox,foreign,480,landscape,Unknown,459.43,2025-04-04 22:00:00,29,0
user_474,session_3929,PC,33,18,0,17,0.0,45,360x640,Safari,foreign,60,none,Indore,11955.224309436402,2024-11-26 01:00:00,1669,1
user_6,session_3930,PC,8,10,0,8,0.0,28,1366x768,Edge,hindi,480,none,Kolkata,556.8,2025-03-14 11:00:00,58,0
user_69,session_3931,Mobile,6,4,7,3,1.16,600,360x640,Firefox,english,330,landscape,Delhi,392.41,2024-02-24 06:00:00,0,0
user_126,session_3932,PC,39,13,0,16,0.0,33,360x640,Firefox,english,330,portrait,Mumbai,14545.796848641749,2024-04-18 02:00:00,1860,1
user_398,session_3933,PC,1,12,0,20,0.0,194,414x896,Chrome,hindi,-330,portrait,Indore,418.34,2024-09-19 23:00:00,525,0
user_465,session_3934,PC,12,13,0,13,0.0,101,1440x900,Edge,english,330,landscape,Indore,3407.4,2024-06-20 13:00:00,286,0
user_159,session_3935,PC,8,17,0,16,0.0,37,1920x1080,Edge,english,-330,none,Kolkata,1033.73,2024-09-12 10:00:00,94,0
user_247,session_3936,PC,6,19,0,9,0.0,70,414x896,Chrome,foreign,0,landscape,Indore,3864.44,2024-05-02 09:00:00,176,0
user_202,session_3937,Mobile,3,3,3,2,1.36,165,1366x768,Safari,english,-330,landscape,Delhi,1698.54,2025-02-17 18:00:00,0,0
user_147,session_3938,Mobile,3,7,4,3,1.93,193,1920x1080,Safari,english,330,landscape,Indore,1056.64,2024-09-15 09:00:00,0,0
user_471,session_3939,Mobile,4,10,12,7,1.01,15,1440x900,Edge,foreign,330,portrait,Unknown,770.85,2025-05-11 22:00:00,0,0
user_142,session_3940,Mobile,2,4,10,4,0.87,37,414x896,Firefox,hindi,330,portrait,Indore,3087.63,2024-09-21 19:00:00,0,0
user_431,session_3941,Mobile,11,1,8,6,1.57,36,360x640,Firefox,english,480,portrait,Indore,1128.52,2025-06-01 08:00:00,0,0
user_198,session_3942,PC,5,12,0,18,0.0,10,1366x768,Firefox,english,-330,none,Mumbai,603.48,2025-04-12 06:00:00,26,0
user_404,session_3943,Mobile,4,1,6,6,0.47,82,414x896,Edge,english,60,portrait,Unknown,33.4,2024-10-23 17:00:00,0,0
user_425,session_3944,Mobile,5,5,8,5,1.17,173,414x896,Chrome,english,0,portrait,Unknown,1170.08,2024-08-22 01:00:00,0,0
user_153,session_3945,Mobile,2,5,8,6,1.27,43,1920x1080,Safari,hindi,60,portrait,Kolkata,1454.48,2025-03-06 07:00:00,0,0
user_491,session_3946,Mobile,4,6,10,4,1.28,121,1366x768,Chrome,foreign,60,none,Delhi,1442.7,2025-01-09 12:00:00,0,0
user_375,session_3947,PC,7,12,0,16,0.0,88,1366x768,Firefox,foreign,480,portrait,Unknown,2831.01,2025-02-21 22:00:00,227,0
user_383,session_3948,Mobile,6,7,7,7,1.03,42,1366x768,Safari,english,60,landscape,Indore,1092.05,2024-07-14 14:00:00,0,0
user_141,session_3949,Mobile,4,7,10,3,1.45,13,1920x1080,Edge,foreign,0,landscape,Bangalore,2246.39,2025-01-12 15:00:00,0,0
user_312,session_3950,Mobile,2,10,11,2,1.42,111,1366x768,Chrome,english,0,landscape,Delhi,10820.69473398738,2024-09-09 03:00:00,0,1
user_164,session_3951,PC,6,7,0,12,0.0,173,1920x1080,Safari,foreign,480,portrait,Unknown,149.9,2024-10-25 03:00:00,385,0
user_313,session_3952,PC,8,15,0,15,0.0,104,360x640,Edge,hindi,60,portrait,Mumbai,901.54,2025-05-12 07:00:00,267,0
user_20,session_3953,PC,12,13,0,14,0.0,10,1920x1080,Chrome,english,-330,portrait,Unknown,995.07,2024-08-03 18:00:00,29,0
user_81,session_3954,Mobile,7,2,8,4,0.82,21,1440x900,Safari,hindi,-330,none,Unknown,1948.27,2025-03-30 13:00:00,0,0
user_68,session_3955,PC,1,10,0,11,0.0,10,1366x768,Chrome,hindi,330,portrait,Kolkata,611.02,2024-03-25 08:00:00,29,0
user_130,session_3956,PC,12,15,0,11,0.0,76,1440x900,Safari,foreign,330,landscape,Mumbai,2480.96,2024-08-10 08:00:00,205,0
user_86,session_3957,Mobile,11,7,7,3,1.14,127,1440x900,Safari,english,60,landscape,Mumbai,1373.58,2024-01-11 03:00:00,0,0
user_217,session_3958,PC,8,11,0,12,0.0,10,360x640,Safari,foreign,0,portrait,Unknown,146.34,2025-02-18 08:00:00,33,0
user_420,session_3959,Mobile,9,10,9,7,1.69,164,414x896,Safari,english,330,landscape,Kolkata,1045.79,2024-01-15 04:00:00,0,0
user_471,session_3960,PC,10,16,0,17,0.0,72,360x640,Edge,english,330,portrait,Delhi,2451.52,2024-09-12 14:00:00,182,0
user_304,session_3961,Mobile,5,5,5,2,1.11,105,1920x1080,Firefox,foreign,-330,landscape,Mumbai,3924.25,2025-01-27 23:00:00,0,0
user_402,session_3962,Mobile,2,5,4,6,0.96,319,1920x1080,Firefox,english,330,none,Indore,92.02,2024-07-23 05:00:00,0,0
user_370,session_3963,Mobile,5,3,6,3,1.53,10,1366x768,Firefox,hindi,-330,landscape,Mumbai,1323.05,2024-04-18 07:00:00,0,0
user_344,session_3964,Mobile,3,6,7,3,1.38,208,1440x900,Chrome,foreign,-330,portrait,Delhi,2387.7,2025-06-01 20:00:00,0,0
user_340,session_3965,PC,7,14,0,13,0.0,12,360x640,Chrome,hindi,-330,landscape,Bangalore,722.95,2024-05-24 01:00:00,24,0
user_383,session_3966,PC,6,10,0,22,0.0,44,414x896,Edge,hindi,60,none,Bangalore,746.73,2024-10-27 10:00:00,110,0
user_395,session_3967,PC,10,14,0,15,0.0,171,360x640,Safari,english,-330,landscape,Kolkata,2351.45,2025-06-20 00:00:00,425,0
user_444,session_3968,Mobile,9,3,5,2,0.79,213,1366x768,Safari,hindi,-330,portrait,Kolkata,53.34,2024-01-23 17:00:00,0,0
user_424,session_3969,Mobile,4,6,9,4,1.01,63,360x640,Edge,english,60,none,Unknown,348.38,2024-02-13 11:00:00,0,0
user_160,session_3970,PC,7,16,0,19,0.0,81,414x896,Firefox,english,330,landscape,Mumbai,5488.05,2024-06-09 00:00:00,213,0
user_177,session_3971,Mobile,7,8,5,6,0.41,110,414x896,Edge,hindi,-330,landscape,Bangalore,1431.25,2025-02-27 00:00:00,0,0
